temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,shortwave_radiation_backwards_sfc,angle_of_incidence,zenith,azimuth,power_output
304.41,15,1013.4,0,0,794.77,24.953346,27.112452,150.75818,2480.4978
303.23,22,1014.6,0,0,861.52,21.240051,24.564478,183.41863,2441.3278
303.95,22,1014.2,0,0,878.43,26.604662,28.324802,214.83155,2184.9475
304.05,21,1014,0,0,750.27,37.48163,36.519013,237.23451,1752.3178
304.36,19,1013.2,0,0,621.22,50.437323,46.800279,252.57636,1099.8365
304.38,18,1013.2,0,0,566.93,64.19963,57.914131,264.20705,654.33422
303.69,18,1013.3,0,0,481.49,78.319796,69.252077,274.12896,92.023889
302.34,19,1013.2,0,0,333.75,88.660988,77.405832,280.92295,0.20432099
285.32,89,1019.1,0,0,0,114.81855,96.943447,61.559578,0.29310345
284.85,89,1019.8,0,0,0,103.87426,88.903192,69.003897,103.5013
285.33,86,1019.7,0,0,20.47,89.697779,78.293716,78.505097,433.3314
286.74,79,1020,0,0,169.99,75.431405,67.072063,87.938391,789.46842
289.16,68,1020.2,0,0,339.09,61.341509,55.761314,98.130985,1600.4072
292.52,52,1019.3,0,0,525.1,47.659185,44.77851,110.35361,2233.9267
295.37,46,1018.2,0,0,681.74,34.920687,34.824889,126.84591,2438.5142
297.21,42,1018.1,0,0,799.22,24.704467,27.359453,151.04976,2549.1047
300.46,29,1017.6,0,0,861.52,20.967245,24.844472,183.45903,2497.5328
301.65,26,1016.9,0,0,884.66,26.406624,28.588842,214.62665,2304.7931
301.71,27,1017,0,0,854.4,37.361992,36.750109,236.96028,1942.19
301.79,25,1016.3,0,0,776.08,50.368209,47.008998,252.31265,1394.7378
301.49,24,1016.5,0,0,657.71,64.164371,58.112876,263.9675,691.37376
300.86,22,1016.7,0,0,504.63,78.309909,69.449955,273.91101,20.510556
283.71,96,1021.1,0,0,0,103.84199,89.074325,69.23543,40.020278
284.5,91,1020.7,0,0,19.58,89.642426,78.448669,78.750914,430.66889
287.48,70,1020,0,0,169.99,75.355058,67.222223,88.203997,1156.2622
292.27,43,1019.4,0,0,351.55,61.239613,55.91481,98.424801,1780.1068
295.57,31,1019.2,0,0,523.32,47.523304,44.947444,110.68365,2240.5258
298.2,25,1018,0,0,668.39,34.735191,35.026503,127.20275,2522.2417
300.63,23,1017.2,0,0,780.53,24.451447,27.610232,151.34483,2610.7439
300.54,18,1019.2,0,0,885.55,20.690742,25.128996,183.50358,2552.4529
301.41,17,1018.8,0,0,904.24,26.208225,28.858143,214.42549,2331.9806
302.03,17,1018.2,0,0,872.2,37.243705,36.986642,236.6872,1933.9055
302.35,16,1017.2,0,0,790.32,50.300942,47.222944,252.04844,1372.2514
302.35,16,1017.1,0,0,666.61,64.1311,58.316592,263.72673,672.71056
301.82,15,1017,0,0,505.52,78.30203,69.652599,273.69155,26.886389
287.85,59,1018.4,0,0,0,103.80735,89.247144,69.471689,77.754652
288.98,62,1018,0,0,20.47,89.584364,78.604676,79.001349,413.44972
294.31,47,1017,0,0,172.66,75.276074,67.373599,88.474231,1072.3517
296.51,39,1016.2,0,0,243.86,61.135088,56.069852,98.723337,1674.7322
298.87,33,1015.7,0,0,221.61,47.38471,45.11849,111.01842,2111.6142
300.81,30,1014.5,0,0,407.62,34.546621,35.23102,127.56381,2409.753
303.08,26,1014.2,0.1,0,464.58,24.194366,27.86472,151.64308,2297.5583
304.11,16,1015.1,0,0,863.3,20.410621,25.417933,183.55213,2486.2347
304.72,17,1014.7,0,0,881.99,26.009635,29.132593,214.22817,1592.5647
305.12,17,1014.4,0,0,849.06,37.126906,37.228531,236.41548,1745.3692
305.09,18,1013.2,0,0,768.96,50.235609,47.442057,251.78389,1032.6849
304.86,18,1013.1,0,0,628.34,64.09987,58.525225,263.48486,492.4
304.05,20,1012.9,0,0,385.37,78.296181,69.859955,273.47068,38.6675
292.29,48,1012.4,0,0,0,103.77024,89.421477,69.712608,65.8875
292.63,39,1012.5,0,0,16.91,89.523602,78.761688,79.256321,408.48878
296.69,31,1011.5,0,0,162.87,75.194487,67.52616,88.748995,1079.1839
297.82,41,1011.5,0,0,344.43,61.027992,56.22642,99.026463,1703.1508
299.16,45,1012.3,0,0,517.09,47.243485,45.291631,111.35774,2160.9162
300.19,45,1011.2,0,0,655.93,34.35508,35.438415,127.92882,2209.1659
301.76,40,1010.7,0,0,754.72,23.933304,28.122855,151.94426,1870.9742
301.93,31,1012.2,0,0,828.59,20.126997,25.711186,183.60457,1993.7503
301.28,33,1011.8,0,0,458.35,25.811059,29.412097,214.03477,983.39111
303.17,29,1011.2,0,0,569.6,37.011743,37.475705,236.14526,1061.6614
302.84,27,1011,0,0,381.81,50.172303,47.666282,251.51915,1284.5586
302.92,23,1011.2,0,0,410.29,64.070731,58.738721,263.242,622.15305
302.69,21,1011.3,0,0,469.03,78.292384,70.071967,273.2485,40.427886
285.29,89,1019.5,0,0,0,103.68805,89.773752,70.208189,36.511742
284.9,89,1019.3,0,0,9.79,89.394034,79.078556,79.779555,387.15318
285.46,81,1019.6,0,0,109.47,75.023644,67.834709,89.311694,1075.8994
287.23,62,1019.8,0,0,342.65,60.80631,56.544044,99.645934,1893.0317
289.16,51,1019.7,0,0,534,46.953457,45.644113,112.04922,2327.195
291.26,49,1018.3,0,0,682.63,33.96347,35.861677,128.66961,2598.7353
292.91,46,1017.8,0,0,793.88,23.399466,28.649708,152.55414,2389.8005
293.59,33,1019.1,0,0,861.52,19.549388,26.310075,183.72054,2332.7353
294.61,33,1018.6,0,0,879.32,25.414573,29.985729,213.66021,1893.0283
295.3,34,1018.1,0,0,846.39,36.786853,37.985529,235.61019,645.65022
295.61,34,1017.3,0,0,764.51,50.052104,48.129789,250.98979,781.24077
295.48,35,1016.9,0,0,641.69,64.018919,59.180071,262.75389,501.22695
294.46,39,1016.9,0,0,406.73,78.291025,70.509725,272.80059,20.416648
284.86,80,1018.7,0,0,0,113.94198,97.557653,63.494759,1.1594203
282.24,94,1018.8,0,0,0,103.64289,89.951452,70.462696,129.21222
282.57,91,1019,0,0,16.91,89.325256,79.238305,80.047653,460.01333
284.6,75,1019,0,0,169.99,74.934467,67.990637,89.599455,1079.5974
286.45,65,1018.9,0,0,351.55,60.691856,56.705073,99.962088,1463.9189
288.41,57,1019,0,0,520.65,46.804852,45.823458,112.40118,1181.2256
290.32,50,1017.8,0,0,665.72,33.763693,36.077574,129.04515,1772.7464
292.23,43,1016.8,0,0,779.64,23.127097,28.918467,152.86262,2177.1027
291.25,44,1018.5,0,0,743.15,19.25597,26.61572,183.78373,1815.2601
293.45,36,1017.2,0,0,771.63,25.217233,30.279787,213.47885,1734.6906
294.53,32,1016.9,0,0,688.86,36.677464,38.248078,235.34541,1484.8372
294.96,30,1015.8,0,0,747.6,49.9954,48.368966,250.72534,876.38765
294.83,27,1015.4,0,0,623.89,63.996348,59.407813,262.5088,539.13643
294.4,26,1015.5,0,0,459.24,78.293502,70.735345,272.57501,64.232778
282.2,95,1017.2,0,0,0,103.59492,90.130015,70.721605,86.391111
282.89,92,1017.3,0,0,12.46,89.25384,79.398883,80.319962,423.13833
285.2,80,1017.1,0,0,154.86,74.842838,68.14763,89.89134,1224.5454
287.35,69,1016.9,0,0,339.09,60.575072,56.867549,100.28231,1914.5412
289.54,58,1017.2,0,0,506.41,46.653958,46.004834,112.75697,1932.8497
291.08,48,1016.4,0,0,623.89,33.561381,36.296232,129.42369,2224.6643
292.52,40,1015.8,0,0,741.37,22.851097,29.190606,153.17299,2304.7087
294.72,31,1014.5,0,0,840.16,18.959431,26.92525,183.85026,2358.0372
295.65,29,1013.9,0,0,851.73,25.020674,30.578454,213.30165,1999.5948
296.35,28,1013.6,0,0,822.36,36.570269,38.515568,235.08277,975.68861
296.56,28,1012.5,0,0,748.49,49.941056,48.612986,250.46129,672.89753
296.5,28,1012.5,0,0,635.46,63.976049,59.640177,262.26319,354.94234
295.97,30,1012.8,0,0,401.39,78.298098,70.965374,272.34847,41.159167
283.95,81,1015.3,0,0,0,103.54418,90.309409,70.984835,27.198889
284.56,84,1014.6,0,0,11.57,89.17981,79.560244,80.596396,425.52278
288.46,74,1014.2,0,0,151.3,74.748807,68.305665,90.187256,1159.1381
290.91,64,1013.8,0,0,334.64,60.456031,57.031463,100.6065,1655.2028
293.35,49,1013.9,0,0,509.08,46.50088,46.188243,113.11648,1083.7403
295.34,40,1013.2,0,0,654.15,33.356682,36.517661,129.80508,699.35858
296.47,37,1012.1,0,0,732.47,22.571655,29.466128,153.48511,1198.7233
296.69,36,1012.3,0,0,803.67,18.660021,27.238644,183.91993,1417.4953
297.12,37,1011.9,0,0,443.22,24.825164,30.881673,213.12852,1966.3816
297.81,37,1011.5,0,0,389.82,36.465422,38.787933,234.82231,890.89
298.52,36,1010.7,0,0,509.97,49.889155,48.861784,250.19772,369.54419
297.93,37,1010.8,0,0,388.93,63.958064,59.877097,262.01715,275.53917
297.77,37,1010.9,0,0,363.12,78.30482,71.199741,272.12105,42.713216
285.95,95,1013.3,0,0,0,103.49073,90.489677,71.252314,35.704298
286.01,94,1013.3,0,0,10.68,89.103192,79.722349,80.876868,429.98723
289.59,75,1012.8,0,0,146.85,74.652422,68.464718,90.487101,1157.1476
292.44,62,1012.2,0,0,329.3,60.334805,57.196804,100.93452,1628.6011
295.04,51,1012.1,0,0,490.39,46.345717,46.373678,113.47954,2218.885
295.4,48,1011.3,0,0,516.2,33.149725,36.741843,130.1891,2245.0872
296.1,44,1010.8,0,0,305.27,22.288893,29.744988,153.79876,2669.6589
297.96,40,1011.4,0,0,795.66,18.357894,27.555822,183.99259,2706.2756
297.7,39,1011.1,0,0,677.29,24.630929,31.189349,212.95943,2050.5335
298.18,37,1010.8,0,0,397.83,36.363061,39.065087,234.5641,669.83167
298.46,36,1009.8,0,0,389.82,49.839768,49.115285,249.93472,950.4599
298.6,34,1009.8,0,0,325.74,63.942423,60.118503,261.77077,440.54806
298.73,33,1009.7,0,0,384.48,78.313673,71.438373,271.89281,44.813056
285.94,87,1012.8,0,0,0,103.43453,90.670693,71.523984,54.931111
285.53,88,1013,0,0,9.79,89.024022,79.885179,81.16129,441.99167
288.26,74,1013.1,0,0,146.85,74.553733,68.624772,90.790748,1133.3865
291.68,59,1012.7,0,0,331.97,60.211463,57.363551,101.26621,1762.0738
294.84,47,1012.6,0,0,505.52,46.188554,46.561102,113.84587,2230.1981
296.06,42,1012.2,0,0,631.01,32.940592,36.968693,130.57537,2496.2165
297.46,38,1012,0,0,763.62,22.002757,30.027007,154.11353,2556.4758
299.04,29,1012,0,0,845.5,18.052884,27.876534,184.06813,2510.7549
299.78,28,1012.1,0,0,864.19,24.438047,31.501262,212.79457,2281.6144
300.19,27,1012.3,0,0,831.26,36.263273,39.346879,234.30841,1827.1442
300.31,26,1011.5,0,0,749.38,49.792947,49.373382,249.67251,1315.0325
300.23,26,1011.5,0,0,626.56,63.929147,60.364311,261.52418,614.01856
299.73,26,1012.1,0,0,469.03,78.324652,71.681196,271.66385,34.814176
286.96,89,1016.8,0,0,0,103.37565,90.852459,71.799716,36.909167
287.58,88,1016.8,0,0,8.9,88.942324,80.048656,81.449569,435.51139
290.52,77,1016.6,0,0,144.18,74.452808,68.785809,91.098146,1156.1971
292.22,71,1016.6,0,0,328.41,60.086105,57.531727,101.60155,1786.2442
294.72,61,1017,0,0,501.96,46.029546,46.75059,114.21558,2207.8272
296.99,51,1015.9,0,0,649.7,32.729558,37.19837,130.96415,2470.6783
298.91,42,1015.8,0,0,725.35,21.71384,30.312473,154.42973,2601.1618
300.4,29,1016,0,0,839.27,17.745962,28.201125,184.1463,2527.7304
301.5,25,1015.6,0,0,857.07,24.247111,31.817614,212.63335,2311.5195
302.33,23,1015.3,0,0,825.03,36.166297,39.633364,234.05485,1882.3234
302.64,22,1014.8,0,0,744.04,49.748793,49.63606,249.41091,1316.8029
302.54,22,1014.6,0,0,621.22,63.918277,60.614465,261.27734,601.00722
302.07,22,1014.7,0,0,463.69,78.337758,71.928124,271.43418,38.288611
287.77,82,1020.1,0,0,0,103.31423,91.03513,72.079474,47.984167
288.14,91,1020.3,0,0,8.01,88.858146,80.212788,81.741613,433.83667
292.23,75,1020.2,0,0,140.62,74.3497,68.947813,91.409139,1131.2842
295.8,56,1019.9,0,0,324.85,59.958797,57.7013,101.94031,1746.6781
299.32,34,1019.5,0,0,501.96,45.868763,46.94207,114.58827,2166.9175
301.21,23,1019.1,0,0,652.37,32.516649,37.430704,131.35481,2416.8733
302.25,21,1018.9,0,0,769.85,21.421877,30.601047,154.74668,2650.0081
303.23,19,1018.8,0,0,840.16,17.436577,28.529137,184.22701,2422.2056
303.87,17,1018.9,0,0,861.52,24.058024,32.138035,212.47621,2373.6456
304.3,16,1018.7,0,0,828.59,36.072159,39.924313,233.80389,1233.1646
304.39,16,1017.6,0,0,746.71,49.707328,49.903173,249.15024,837.35059
304.2,17,1017.5,0,0,622.11,63.909816,60.868862,261.03044,363.24215
303.7,17,1017.4,0,0,462.8,78.352977,72.179076,271.2039,101.51511
289.97,48,1020.4,0,0,0,103.24988,91.218072,72.363151,43.228766
289.44,70,1020.6,0,0,7.12,88.771526,80.377525,82.037328,432.58153
293.68,59,1020.1,0,0,138.84,74.244477,69.110773,91.723642,1061.2881
298.06,40,1019.4,0,0,323.07,59.829634,57.872279,102.28241,1757.9489
301.21,26,1018.9,0,0,497.51,45.706339,47.135573,114.96389,1898.3633
302.25,24,1017.9,0,0,645.25,32.302073,37.665759,131.74735,2295.9717
302.77,24,1017.7,0,0,760.95,21.127218,30.892827,155.06441,2527.6392
303.69,21,1017.9,0,0,776.97,17.125265,28.86067,184.31004,1906.6982
302.56,22,1017.6,0.1,0,606.09,23.871172,32.462551,212.32284,378.04582
304.15,20,1017.1,0.2,0,616.77,35.981024,40.219692,233.55537,568.57668
303.83,20,1016.4,0.2,0,690.64,49.668623,50.174659,248.89047,316.96778
302.32,23,1016.2,0.2,0,501.07,63.903785,61.127428,260.78349,125.47389
302.4,23,1016,0.2,0,332.86,78.370297,72.433964,270.97306,16.687533
290.05,55,1015.4,0,0,0,103.18301,91.401786,72.650688,45.284444
289.26,63,1015.4,0,0,6.23,88.682516,80.542863,82.336614,438.81139
292.07,66,1014.8,0,0,136.17,74.137204,69.274677,92.041511,1130.5908
294.98,56,1014.3,0,0,321.29,59.698698,58.044645,102.62764,1787.7698
297.93,41,1013.6,0,0,500.18,45.542369,47.331054,115.34211,2252.2699
299.23,34,1012.2,0,0,644.36,32.085911,37.903421,132.14131,2515.3178
300.11,28,1011.9,0,0,735.14,20.829751,31.187585,155.38245,661.30815
299.95,31,1012.9,0,0,776.97,16.811749,29.195422,184.3953,141.84712
300.43,28,1011.9,0,0,793.88,23.686602,32.790901,212.17348,124.52844
300.6,28,1011.1,0,0,763.62,35.892954,40.519317,233.30957,1127.6914
300.45,28,1010.6,0,0,686.19,49.632704,50.450389,248.63179,979.84961
298.86,31,1010.2,0,0,356,63.900184,61.390058,260.53663,436.01972
298.2,33,1010.1,0,0,178,76.692276,71.371085,269.61159,49.022101
285.16,86,1011.8,0,0,0,103.11359,91.58613,72.941963,59.597928
284.35,79,1012.4,0,0,7.12,88.591157,80.708745,82.639371,545.03389
285.04,73,1012.9,0,0,137.95,74.027959,69.439516,92.362665,980.55528
286.83,61,1012.3,0,0,323.07,59.566094,58.218417,102.97594,1863.6147
288.85,51,1012.3,0,0,500.18,45.377004,47.528564,115.72293,2312.6614
290.51,44,1011,0,0,648.81,31.868403,38.143784,132.53677,2594.8739
292.17,35,1010.6,0,0,763.62,20.529917,31.485479,155.7009,2664.4003
294.1,29,1010.5,0,0,833.04,16.496747,29.533564,184.48257,2598.9283
294.96,29,1009.8,0,0,850.84,23.504769,33.123161,212.02771,2393.5026
295.53,29,1008.9,0,0,816.13,35.808121,40.823177,233.06624,1993.2708
295.64,30,1008.5,0,0,732.47,49.599636,50.730307,248.37412,1479.1111
294.95,33,1008.5,0,0,606.98,63.899027,61.656675,260.28984,645.00889
293.76,38,1008.7,0,0,447.67,78.411153,72.955179,270.50994,51.830278
281.32,89,1013.9,0,0,0,103.04168,91.771113,73.236908,51.122335
281.22,86,1013.9,0,0,5.34,88.497514,80.875173,82.945496,522.08411
282.96,75,1014.5,0,0,135.28,73.916817,69.605286,92.686962,1243.309
284.58,67,1014.7,0,0,324.85,59.431915,58.393583,103.32712,1820.2157
286.24,59,1014.9,0,0,502.85,45.210353,47.728064,116.10606,1505.6722
287.82,54,1014.9,0,0,638.13,31.649656,38.38675,132.9333,1938.5708
288.99,48,1015.3,0,0,650.59,20.227662,31.786307,156.01934,2453.9663
291.41,35,1015.2,0,0,841.05,16.180039,29.874818,184.5717,1834.0144
292.58,32,1014.8,0,0,860.63,23.325732,33.459082,211.88568,2360.3841
293.37,31,1014.7,0,0,825.92,35.726578,41.131089,232.82559,2018.5128
293.76,31,1014.3,0,0,742.26,49.569436,51.014278,248.11763,1415.88
293.76,30,1014.4,0,0,614.99,63.900304,61.927168,260.04323,642.78306
293.25,32,1015,0,0,453.01,78.434636,73.221311,270.27774,44.675278
281.99,69,1021.1,0,0,0,102.96722,91.956541,73.535411,26.596389
281.8,70,1021,0,0,4.45,88.401644,81.042116,83.254884,455.57043
284.59,59,1020.7,0,0,130.83,73.803863,69.771985,93.014299,1227.4575
288.27,48,1020.2,0,0,318.62,59.29627,58.570159,103.68107,1864.3468
291.45,36,1020.2,0,0,497.51,45.04256,47.929585,116.4914,2306.9997
293.98,27,1019.6,0,0,647.92,31.429883,38.632363,133.33083,2554.545
295.92,23,1019.1,0,0,764.51,19.923309,32.090123,156.33768,2669.8543
297.7,25,1018.3,0,0,829.48,15.862082,30.219223,184.66249,2604.2594
298.74,24,1017.8,0,0,849.06,23.149818,33.798639,211.74716,2375.3303
299.43,23,1017.4,0,0,815.24,35.648447,41.442984,232.58753,1967.3468
299.72,22,1016.9,0,0,732.47,49.54214,51.302215,247.86228,1360.3592
299.72,22,1016.7,0,0,606.98,63.904008,62.201441,259.79683,607.85417
299.26,22,1016.3,0,0,445.89,78.339146,73.397253,269.96484,42.373293
287.25,96,1017.1,0,0,0,102.89022,92.142369,73.837393,28.901073
287.33,97,1016.9,0,0,3.56,88.303618,81.209573,83.567423,446.25336
289.24,84,1016.9,0,0,125.49,73.689185,69.939615,93.344526,1212.3762
291.72,66,1016.7,0,0,314.17,59.159264,58.748136,104.03758,1860.5789
295.86,39,1016,0,0,490.39,44.873749,48.133093,116.87864,2272.63
298.08,28,1015.3,0,0,639.91,31.209205,38.880525,133.72896,2529.3587
299.18,27,1014.9,0,0,755.61,19.616799,32.396731,156.65556,2537.5319
300.41,23,1015.1,0,0,825.92,15.542691,30.566522,184.75482,2620.045
301.36,22,1014.5,0,0,841.94,22.977122,34.141599,211.61224,1390.2645
301.84,22,1014.1,0,0,795.66,35.57378,41.758682,232.3522,1749.2973
302.02,21,1013.2,0,0,694.2,49.517755,51.593977,247.60823,1256.9811
301.82,21,1013.3,0,0,596.3,63.910116,62.479376,259.55071,480.18018
300.62,23,1014,0,0,440.55,78.000099,73.386813,269.48833,39.105589
286.69,72,1017,0,0,0,102.81095,92.328804,74.142707,73.565556
286.49,68,1016.8,0,0,4.45,88.203491,81.377491,83.883003,367.83684
289.4,55,1016.6,0,0,130.83,73.572882,70.108186,93.677572,1182.3179
293.97,39,1015.9,0,0,309.72,59.021027,58.927564,104.39664,1861.7247
297.32,30,1015.5,0,0,486.83,44.704098,48.33868,117.26785,2188.9931
298.65,27,1014.6,0,0,634.57,30.987919,39.131398,134.12786,2481.646
300.08,25,1014.5,0,0,749.38,19.308774,32.70639,156.97314,2555.2162
301.36,16,1014.4,0,0,806.34,15.222921,30.916992,184.84841,2376.9769
301.86,17,1014.2,0,0,822.36,22.808159,34.488111,211.48038,2163.7159
302.22,18,1014.1,0,0,789.43,35.502726,42.078203,232.11923,1909.8967
302.21,19,1013.5,0,0,712,49.496318,51.889515,247.35527,1259.5536
301.77,22,1013.8,0,0,591.85,63.918616,62.760885,259.3048,598.1148
300.88,25,1013.9,0,0,430.76,78.151067,73.757762,269.33597,35.454203
288.23,71,1017.9,0,0,0,102.72948,92.515894,74.451308,26.158027
287.83,74,1017.7,0,0,2.67,88.101368,81.545926,84.201509,453.7975
289.83,66,1018.2,0,0,119.26,73.455048,70.277704,94.013235,1221.2642
293.92,50,1017.6,0,0,305.27,58.88166,59.108409,104.75791,1835.1403
297.06,39,1017.3,0,0,483.27,44.53371,48.546245,117.65852,2250.6703
299.34,32,1016.5,0,0,631.9,30.766072,39.384742,134.52679,2491.9956
301.06,27,1015.8,0,0,747.6,18.998812,33.018646,157.28971,2574.2581
302.62,21,1016.6,0,0,804.56,14.901822,31.27006,184.94318,2506.9982
303.42,19,1015.8,0,0,832.15,22.642745,34.837704,211.35202,2295.7552
304.08,17,1015.4,0,0,790.32,35.435253,42.401235,231.88908,1900.2189
304.2,16,1014.8,0,0,712,49.477794,52.188622,247.10372,1299.1597
304.01,16,1014.6,0,0,593.63,63.92946,63.045819,259.05929,584.91611
303.31,16,1014.5,0,0,432.54,77.937353,73.848609,268.93949,37.154545
289.49,58,1018.1,0,0,0,102.64575,92.703431,74.763045,33.411234
289.01,60,1018.4,0,0,2.67,87.997311,81.714827,84.522825,434.43609
292.22,49,1018.1,0,0,119.26,73.335795,70.44819,94.351439,1167.671
295.04,41,1017.7,0,0,306.16,58.741304,59.290728,105.12138,1818.8888
298.08,34,1017.8,0,0,483.27,44.362774,48.755883,118.05068,2228.2461
300.35,29,1016.7,0,0,630.12,30.54396,39.640712,134.92591,2493.6701
302.04,26,1016.2,0,0,740.48,18.687534,33.33374,157.60541,2571.189
303.64,24,1016.2,0,0,814.35,14.580437,31.625988,185.03888,2466.4392
304.35,23,1015.3,0,0,821.47,22.481375,35.190516,211.22663,2239.9772
305.02,21,1014.7,0,0,784.09,35.371488,42.72779,231.66136,1721.6919
304.98,20,1014.1,0,0,705.77,49.462203,52.49124,246.85338,1197.7567
304.74,19,1013.7,0,0,587.4,63.942621,63.334084,258.81408,466.43023
304.08,20,1013.8,0,0,428.09,77.847685,74.037301,268.62401,18.702344
290.32,69,1017,0,0,0,102.55978,92.891328,75.077847,38.628804
289.96,71,1017.2,0,0,1.78,87.891428,81.884239,84.846832,299.33823
292.56,60,1016.6,0,0,112.14,73.215227,70.619659,94.692006,1118.6208
295.29,48,1016.3,0,0,296.37,58.600077,59.474513,105.48677,1767.7775
297.83,40,1016.2,0,0,473.48,44.19142,48.967541,118.44397,2219.8267
300.09,34,1015,0,0,621.22,30.321707,39.899162,135.32469,2498.3902
301.76,30,1014.8,0,0,728.91,18.374774,33.651388,157.91977,2532.109
303.43,26,1014.9,0,0,806.34,14.258259,31.984406,185.13537,2413.0292
304.15,25,1014.5,0,0,792.1,22.324024,35.546222,211.10439,1728.42
304.48,24,1014.3,0,0,736.92,35.311427,43.057628,231.43632,1055.2497
304.33,24,1013.8,0.2,0,656.82,47.2446,51.193997,244.59179,50.525
303.28,25,1013.7,0.5,0,524.21,65.419181,64.736464,259.67771,9.5052083
302.91,25,1013.4,0.5,0,273.23,78.480443,74.784316,268.78663,74.309538
291.14,92,1015,0.3,0,0,102.47187,93.079884,75.395556,83.309722
291.04,94,1014.7,0,0,1.78,87.783779,82.054109,85.173418,217.5825
292.99,84,1014.9,0,0,120.15,73.093462,70.792141,95.034868,643.89694
294.57,73,1014.8,0,0,291.03,58.458126,59.659831,105.85409,1255.5147
296.13,64,1014.8,0,0,421.86,44.019843,49.181331,118.83845,704.55639
297.23,56,1014.1,0,0,505.52,30.099626,40.160273,135.72332,305.31662
298.61,47,1013.7,0,0,566.04,18.061232,33.971865,158.23295,272.77528
296.62,45,1015.6,1.3,0,219.83,13.936486,32.345608,185.23239,1821.2948
296.22,48,1015.7,1.5,0,209.15,22.171194,35.904986,210.98474,561.15694
295.26,53,1016,1.1,0,170.88,35.255182,43.390778,231.21352,1084.9256
297.28,43,1014.8,1.2,0,590.96,49.439729,53.10643,246.35662,1015.3472
297.05,40,1014.3,0.7,0,303.49,63.975691,63.920091,258.32475,572.11778
295.57,41,1014.4,0.4,0,168.21,77.304181,74.139776,267.74565,44.193197
285.8,84,1017.4,0,0,0,102.38204,93.269003,75.716092,64.873545
285.56,87,1017.1,0,0,1.78,87.674474,82.224476,85.502461,381.79807
